158.824,-70.754,Point Source,
158.958,-70.359,Unknown,
158.965,-70.104,Bent,
158.982,-71.712,FR I,
158.983,-70.209,Unknown,
159.0,-70.749,Bent,
159.145,-70.5,Bent,
159.238,-71.433,FR I,
159.462,-70.952,Bent,
159.522,-71.231,Unknown,
159.718,-70.65,Bent,
159.734,-70.027,Bent,
159.845,-70.728,Bent,
159.847,-70.306,Bent,
159.903,-70.525,FR II,
159.933,-70.827,FR II,
159.967,-70.518,Bent,
159.985,-70.319,Unknown,
16.016,-39.84,FR II,
16.053,-22.207,Unknown,
16.06,-22.063,FR II,
16.084,-22.512,FR I,
16.087,-21.234,Unknown,
16.089,-21.667,FR I,
16.09,-39.804,Bent,
16.094,-39.817,Bent,
16.121,-40.864,Point Source,
16.142,-22.188,Point Source,
16.155,-21.955,Unknown,
16.155,-40.308,FR I,
16.161,-21.338,Bent,
16.186,-21.047,Bent,
16.188,-21.478,Bent,
16.197,-21.94,FR II,
16.197,-39.921,FR I,
16.206,-22.162,Bent,
16.219,-39.762,Bent,
16.255,-40.416,FR II,
16.267,-40.442,FR II,
16.301,-22.697,Bent,
16.313,-22.105,Unknown,
16.313,-40.771,Point Source,
16.315,-40.943,FR I,
16.347,-40.967,FR II,Bent
16.401,-40.334,Bent,
16.441,-21.782,FR II,
16.465,-40.605,FR II,
16.488,-39.6,Unknown,
16.525,-21.597,FR I,
16.527,-40.397,Bent,
16.533,-40.757,FR II,
16.547,-40.64,FR I,
16.55,-40.402,FR I,
16.558,-40.922,Bent,
16.56,-40.691,Exotic,
16.584,-21.471,Bent,
16.6,-40.559,FR I,
16.601,-40.434,Bent,
16.627,-40.455,FR II,
16.663,-40.671,FR II,
16.672,-40.426,Bent,
16.677,-40.528,FR II,
16.694,-40.227,Bent,
16.697,-40.267,Bent,
16.702,-40.689,FR II,
16.711,-41.239,FR I,
16.729,-39.905,Point Source,
16.73,-40.633,FR I,
16.733,-40.328,FR II,
16.738,-40.223,FR I,
16.739,-40.557,Bent,
16.741,-39.779,FR II,
16.742,-39.941,Bent,
16.744,-40.379,Unknown,
16.755,-40.59,Bent,
16.764,-40.332,FR I,
16.767,-39.771,FR II,
16.778,-40.388,Unknown,
16.778,-40.715,FR II,
16.779,-40.464,Bent,
16.784,-39.546,Unknown,
16.787,-40.74,FR II,
16.794,-41.2,FR II,
16.8,-40.745,Bent,
16.854,-39.944,FR II,
16.869,-39.827,Bent,
16.871,-40.363,FR II,
16.874,-40.185,FR I,
16.886,-40.823,FR II,
16.899,-40.095,FR II,
16.906,-40.248,Point Source,
16.922,-40.137,FR II,
16.926,-40.622,FR II,
16.941,-40.435,Point Source,
16.952,-40.639,FR II,
16.953,-40.374,Bent,
16.961,-39.967,Point Source,
16.976,-41.151,FR II,
16.989,-40.089,FR II,
16.995,-41.218,FR II,
16.998,-39.448,FR II,
160.135,-70.712,FR II,
160.144,-70.74,FR I,
160.18,-70.784,Bent,
160.207,-71.031,FR I,
160.262,-70.601,FR I,
160.336,-70.796,Bent,
160.374,-71.115,Bent,
160.485,-71.203,Point Source,
160.486,-70.703,FR II,
160.486,-71.417,Bent,
160.499,-70.985,Bent,
160.55,-70.942,Unknown,
160.555,-71.422,Bent,
160.571,-70.999,Unknown,
160.637,-70.93,Unknown,
160.666,-69.816,Bent,
160.678,-70.62,Bent,
160.701,-70.364,Bent,
160.741,-69.978,Point Source,
160.746,-70.605,FR I,
160.793,-70.706,Bent,
160.819,-70.04,FR II,
160.925,-71.161,Point Source,
161.139,-70.899,Bent,
161.168,-70.973,Unknown,
161.173,-70.027,Bent,
161.174,-70.124,FR I,
161.464,-71.362,Exotic,
161.632,-70.655,Bent,
161.679,-71.298,Bent,
161.794,-71.29,Bent,
161.868,-71.057,Exotic,
161.976,-70.197,FR II,
162.124,-70.486,Bent,
162.442,-70.873,Bent,
162.524,-70.456,Point Source,
162.598,-71.204,FR II,
162.644,-70.17,Bent,
163.002,-71.147,Unknown,
163.157,-70.413,Bent,
17.018,-39.79,Bent,
17.028,-39.817,FR I,
17.031,-40.477,FR II,
17.032,-39.739,FR II,
17.051,-40.298,Unknown,
17.059,-40.983,Bent,
17.064,-39.826,FR II,
17.068,-40.796,Bent,
17.087,-40.818,Bent,
17.088,-41.177,Point Source,
17.093,-39.964,Unknown,
17.102,-39.833,Bent,
17.11,-39.839,FR II,
17.133,-40.241,Bent,
17.147,-39.606,FR I,
17.15,-40.366,FR II,
17.151,-39.852,Point Source,
17.155,-40.373,Unknown,
17.163,-40.34,Bent,
17.174,-40.585,Unknown,
17.197,-40.359,FR II,
17.204,-40.636,FR I,
17.204,-41.13,FR II,
17.209,-39.908,Unknown,
17.225,-39.933,Bent,
17.23,-40.543,Bent,
17.231,-40.414,Bent,
17.246,-40.015,FR II,
17.25,-40.391,Bent,
17.26,-41.185,FR I,
17.276,-40.564,Point Source,
17.277,-39.924,FR II,
17.289,-40.31,Bent,
17.29,-40.289,FR II,
17.297,-40.011,FR I,
17.302,-39.676,FR I,
17.311,-40.257,FR II,
17.315,-40.563,FR II,
17.342,-40.808,FR II,
17.353,-39.419,Bent,
17.355,-40.366,Bent,
17.359,-40.711,FR II,
17.378,-39.86,FR II,
17.379,-40.513,Bent,
17.384,-40.477,FR II,
17.39,-40.291,Bent,
17.394,-40.565,FR II,
17.401,-40.251,Bent,
17.403,-39.93,FR II,
17.409,-40.469,Bent,
17.415,-39.967,Unknown,
17.428,-40.282,FR II,
17.462,-39.472,Bent,
17.462,-40.82,Point Source,
17.469,-39.682,FR I,
17.47,-39.858,FR II,
17.471,-40.068,FR I,
17.476,-40.207,Unknown,
17.483,-40.773,Point Source,
17.486,-40.348,FR II,
17.488,-40.329,Bent,
17.5,-40.265,Bent,
17.504,-40.909,Bent,
17.517,-40.444,Bent,
17.524,-40.596,Point Source,
17.531,-41.162,FR II,
17.541,-40.763,FR II,
17.545,-40.31,Bent,
17.551,-40.386,Bent,
17.553,-40.687,FR II,
17.564,-40.313,Bent,
17.576,-41.031,FR II,
17.578,-40.743,Point Source,
17.584,-41.165,Unknown,
17.59,-40.389,Bent,
17.621,-39.548,Unknown,
17.625,-40.204,Unknown,
17.625,-40.963,Bent,
17.63,-41.163,FR I,
17.653,-39.433,Bent,
17.656,-39.813,FR II,
17.675,-40.816,Bent,
17.683,-39.924,FR II,
17.689,-41.135,Unknown,
17.697,-40.364,Bent,
17.709,-40.406,FR II,
17.728,-55.11,Bent,
17.756,-54.975,Bent,
17.759,-54.9,Bent,
17.761,-40.398,Point Source,
17.769,-40.396,Unknown,
17.827,-39.946,FR II,
17.883,-41.006,Bent,
17.913,-40.581,Point Source,
17.926,-40.796,FR I,
17.967,-39.772,FR II,
17.984,-40.032,Bent,
17.993,-40.732,FR II,
171.268,-42.053,Point Source,
171.268,-43.079,Point Source,
171.284,-42.069,Unknown,
171.339,-42.876,Bent,
171.369,-41.831,Point Source,
171.395,-42.155,FR II,
171.49,-43.198,FR II,
171.523,-42.114,Bent,
171.582,-42.26,FR II,
171.645,-41.538,FR II,
171.651,-42.639,FR II,
171.708,-41.279,Bent,
171.739,-41.947,FR II,
171.748,-42.553,Bent,
171.852,-41.971,Unknown,
171.854,-41.871,Point Source,
171.878,-42.48,Bent,
171.885,-41.412,Bent,
171.94,-42.194,Unknown,
171.951,-41.56,Bent,
171.954,-41.349,Exotic,
171.959,-41.844,Unknown,
171.964,-41.79,Bent,
171.973,-42.082,FR I,
171.975,-41.615,Point Source,
171.98,-41.946,Bent,
172.001,-42.041,FR I,
172.004,-42.573,Unknown,
172.055,-42.492,Bent,
172.119,-42.083,Bent,
172.155,-42.303,FR I,
172.177,-42.573,FR II,
172.19,-42.454,Bent,
172.213,-41.669,FR II,
172.222,-42.268,FR II,
172.233,-42.415,Bent,
172.243,-42.151,Bent,
172.256,-41.954,Bent,
172.269,-41.708,FR II,
172.27,-41.948,FR I,
172.273,-41.608,Bent,
172.339,-42.163,Bent,
172.341,-42.495,Bent,
172.368,-41.595,Unknown,
172.381,-41.8,Unknown,
172.389,-42.821,Point Source,
172.39,-41.932,FR II,
172.391,-42.25,Unknown,
172.402,-42.219,FR II,
172.423,-42.544,Point Source,
172.424,-42.277,FR II,
172.441,-42.995,Point Source,
172.448,-42.347,FR II,
172.458,-41.992,Bent,
172.461,-42.29,FR II,
172.469,-42.696,Bent,
172.471,-42.158,Bent,
172.506,-42.017,Bent,
172.508,-42.353,Bent,
172.545,-42.241,Unknown,
172.549,-42.437,Unknown,
172.577,-42.305,Bent,
172.611,-41.447,Bent,
172.632,-42.918,FR II,
172.644,-42.197,Unknown,
172.647,-41.932,Bent,
172.655,-42.628,Unknown,
172.663,-41.402,Unknown,
172.663,-42.318,FR II,
172.675,-42.387,Bent,
172.685,-42.02,Unknown,
172.687,-42.458,Bent,
172.693,-42.539,FR II,
172.695,-42.721,Bent,
172.705,-42.026,FR II,
172.709,-42.608,FR II,
172.71,-42.07,FR II,
172.712,-42.029,Point Source,
172.715,-42.127,FR II,
172.74,-42.353,Bent,
172.743,-42.651,Bent,
172.756,-41.976,Bent,
172.775,-42.378,Bent,
172.777,-41.834,FR I,
172.785,-41.898,FR I,
172.806,-41.516,FR I,
172.826,-41.884,FR II,
172.867,-42.622,FR I,
172.874,-41.889,FR II,
172.885,-42.289,FR II,
172.886,-42.061,FR II,
172.9,-42.931,Bent,
172.912,-42.225,Unknown,
172.94,-43.083,Bent,
172.962,-41.614,Unknown,
172.967,-41.602,Bent,
172.974,-41.469,FR II,
172.981,-41.757,Bent,
172.988,-42.408,FR II,
173.006,-42.223,FR I,Bent
173.011,-42.421,FR II,
173.019,-41.847,Bent,
173.026,-42.462,Bent,
173.029,-42.353,FR II,
173.035,-42.412,FR I,
173.044,-42.523,FR I,
173.066,-42.755,FR II,
173.071,-41.847,Bent,
173.144,-42.074,FR II,
173.151,-41.834,FR II,
173.153,-42.377,FR II,
173.153,-42.417,Bent,
173.176,-42.514,Bent,
173.212,-41.923,Point Source,
173.227,-42.381,FR II,
173.25,-42.496,FR II,
173.262,-42.027,FR I,
173.283,-42.394,FR II,
173.351,-42.88,FR I,
173.371,-42.464,Bent,
173.386,-42.241,Unknown,
173.398,-42.453,Bent,
173.402,-42.43,FR I,
173.425,-42.65,Bent,
173.44,-42.828,Bent,
173.485,-42.41,Unknown,
173.516,-42.245,Point Source,
173.522,-42.8,FR II,
173.572,-42.696,FR II,
173.574,-42.542,FR I,
173.607,-42.297,Bent,
173.623,-42.295,FR II,
173.625,-41.942,FR I,
173.626,-41.889,Bent,
173.626,-42.016,Unknown,
173.712,-41.423,Unknown,
173.717,-42.402,FR II,
173.723,-41.651,FR II,
173.744,-41.994,FR I,
173.825,-42.945,FR I,
173.846,-41.43,FR II,
173.872,-42.342,Unknown,
174.677,-55.131,Point Source,
174.728,-54.234,Exotic,
174.74,-54.357,FR II,
174.751,-54.394,Unknown,
174.785,-54.737,FR II,
174.927,-55.127,Point Source,
174.975,-54.333,FR II,
174.978,-53.621,Bent,
175.034,-53.902,FR I,
175.081,-54.682,Bent,
175.096,-54.205,Bent,
175.134,-54.012,Unknown,
175.143,-54.139,Unknown,
175.187,-54.356,Bent,
175.191,-54.369,FR II,
175.225,-55.317,FR I,
175.247,-53.602,Unknown,
175.248,-54.83,Bent,
175.25,-53.723,Bent,
175.277,-53.853,Bent,
175.277,-54.504,Bent,
175.28,-54.858,FR II,
175.282,-53.739,Point Source,
175.303,-53.837,Unknown,
175.315,-53.845,FR II,
175.329,-54.624,FR II,
175.366,-53.485,FR I,
175.377,-54.342,Unknown,
175.382,-54.791,FR II,
175.427,-54.034,FR II,
175.439,-55.088,Bent,
175.476,-54.079,Unknown,
175.495,-55.043,Bent,
175.565,-54.34,Unknown,
175.573,-54.795,FR I,
175.624,-54.166,FR II,
175.645,-54.416,FR II,Bent
175.65,-55.215,Point Source,
175.66,-53.748,Bent,
175.712,-54.547,FR II,
175.716,-54.692,Bent,
175.734,-54.794,FR I,
175.744,-54.804,FR I,
175.766,-54.226,Bent,
175.774,-54.073,Bent,
175.794,-54.373,FR II,
175.81,-53.829,Unknown,
175.834,-54.067,FR II,
175.872,-54.652,FR II,
175.882,-54.28,Point Source,
175.904,-55.338,Unknown,
175.91,-54.381,FR II,
175.91,-54.588,Bent,
175.927,-54.506,FR II,
175.932,-53.555,Bent,
175.934,-54.444,FR II,
175.961,-54.076,FR II,
175.973,-54.181,Bent,
175.982,-54.486,Unknown,
175.985,-53.788,Unknown,
175.993,-54.589,Point Source,
176.021,-54.07,FR I,
176.023,-54.487,FR II,
176.049,-54.061,Unknown,
176.066,-54.937,FR II,
176.068,-54.063,FR II,
176.075,-53.908,Bent,
176.096,-54.396,FR II,
176.097,-54.43,FR I,
176.102,-54.956,Bent,
176.104,-54.357,Bent,
176.111,-53.915,Bent,
176.155,-54.296,Point Source,
176.158,-53.646,FR I,
176.16,-54.567,FR II,
176.167,-54.278,FR II,
176.178,-53.92,FR I,
176.226,-54.757,FR II,
176.241,-54.759,FR II,
176.263,-53.941,Point Source,
176.263,-54.941,Unknown,
176.272,-54.212,FR I,
176.28,-54.874,Bent,
176.303,-54.283,Unknown,
176.303,-54.566,Point Source,
176.318,-54.093,FR II,
176.333,-55.041,FR I,
176.342,-54.194,FR I,
176.344,-54.125,FR I,
176.363,-54.455,FR II,
176.368,-54.108,Bent,
176.374,-53.927,Unknown,
176.39,-54.111,Bent,
176.396,-54.787,Unknown,
176.397,-54.505,Bent,
176.409,-54.338,FR II,
176.415,-54.329,FR II,
176.419,-53.594,Bent,
176.423,-54.171,FR II,
176.436,-54.298,FR I,
176.44,-54.437,Point Source,
176.454,-53.947,FR II,
176.511,-53.6,FR II,
176.532,-53.672,FR I,
176.554,-54.133,Bent,
176.558,-54.426,FR II,
176.562,-54.88,Bent,
176.564,-55.091,FR II,
176.574,-54.98,FR II,
176.585,-53.432,FR I,
176.611,-55.063,Bent,
176.645,-53.708,Bent,
176.655,-53.899,FR II,
176.66,-54.247,Point Source,
176.664,-54.397,Point Source,
176.67,-53.442,Bent,
176.678,-53.661,Unknown,
176.71,-54.346,Bent,
176.712,-54.9,FR II,
176.725,-54.25,Bent,
176.729,-54.274,FR II,
176.732,-53.523,FR II,
176.732,-53.716,Unknown,
176.798,-54.577,Bent,
176.811,-53.815,Unknown,
176.846,-54.03,FR II,
176.869,-54.413,Bent,
176.873,-53.922,Unknown,
176.883,-54.964,FR II,Bent
176.916,-54.036,FR II,
176.97,-54.731,FR I,
177.02,-54.484,Bent,
177.029,-55.04,Bent,
177.071,-54.284,Unknown,
177.081,-54.307,Point Source,
177.107,-54.93,Unknown,
177.115,-54.981,Bent,
177.13,-55.202,Bent,
177.147,-53.539,FR I,
177.152,-55.084,Point Source,
177.158,-54.348,FR II,
177.177,-53.512,FR II,
177.194,-54.008,FR II,
177.216,-53.902,Bent,
177.262,-53.503,Bent,
177.263,-53.916,FR II,
177.322,-53.868,Point Source,
177.346,-54.101,FR II,
177.364,-54.806,FR II,
177.382,-54.691,Bent,
177.405,-53.796,Exotic,
177.459,-53.967,FR II,
177.46,-54.357,FR I,
177.491,-53.558,Bent,
177.551,-54.162,Point Source,
177.562,-54.6,Bent,
177.571,-53.536,Bent,
177.585,-53.846,FR I,
177.595,-54.091,FR I,
177.64,-54.062,FR I,
177.647,-54.581,Bent,
177.647,-54.687,Bent,
177.712,-54.609,Bent,
177.76,-53.913,FR II,
177.761,-54.811,Unknown,
177.791,-54.782,Bent,
177.812,-54.648,Bent,
177.821,-55.297,Bent,
177.859,-53.992,FR I,
177.866,-54.384,Bent,
177.915,-55.202,FR I,
177.96,-54.198,Unknown,
177.975,-54.581,Unknown,
177.994,-55.064,Bent,
178.016,-54.101,FR I,
178.062,-53.854,Bent,
178.075,-54.352,Unknown,
178.858,-47.002,FR II,
178.867,-46.902,Unknown,
179.034,-45.8,Bent,
179.054,-47.264,FR II,
179.057,-45.881,FR II,
179.173,-45.915,Unknown,
179.176,-46.601,FR II,
179.217,-47.09,Exotic,
179.313,-47.235,FR II,
179.332,-46.636,FR II,
179.349,-46.449,Unknown,
179.363,-47.113,FR I,
179.366,-46.363,FR I,
179.396,-46.533,Unknown,
179.4,-46.366,Point Source,
179.401,-45.616,FR II,Bent
179.405,-46.652,FR II,
179.41,-46.106,Unknown,
179.468,-45.949,FR I,
179.472,-46.655,FR II,
179.472,-46.74,Unknown,
179.506,-46.011,Unknown,
179.51,-45.913,FR I,
179.516,-45.824,Point Source,
179.532,-46.711,FR II,
179.615,-46.478,Bent,
179.637,-45.905,Bent,
179.641,-46.768,Bent,
179.643,-47.159,Bent,
179.671,-47.144,FR II,
179.679,-47.089,Bent,
179.681,-46.436,FR I,
179.689,-46.163,Bent,
179.717,-45.528,Bent,
179.717,-46.149,Bent,
179.729,-45.879,Bent,
179.735,-45.715,FR I,
179.739,-46.912,Unknown,
179.755,-46.754,Unknown,
179.76,-46.464,Bent,
179.772,-46.004,Bent,
179.777,-46.48,FR II,
179.782,-46.737,FR II,
179.791,-47.038,Bent,
179.807,-45.433,Unknown,
179.818,-45.869,Bent,
179.821,-46.586,FR I,
179.85,-46.22,Bent,
179.851,-46.49,FR II,
179.859,-46.536,Bent,
179.864,-46.731,Unknown,
179.872,-46.475,Bent,
179.872,-47.162,Unknown,
179.883,-46.313,FR II,
179.892,-46.629,Bent,
179.902,-46.353,FR II,
179.905,-45.803,Bent,
179.907,-45.649,FR II,
179.909,-45.974,FR I,Bent
179.91,-45.757,FR I,
179.916,-46.36,Unknown,
179.919,-46.703,Bent,
179.921,-46.487,FR II,
179.943,-46.931,Bent,
179.959,-45.906,Unknown,
179.963,-45.877,FR II,
179.968,-45.592,Bent,
179.987,-46.05,Bent,
18.035,-40.396,FR II,
18.038,-55.347,FR II,
18.072,-54.552,Unknown,
18.121,-40.472,Unknown,
18.13,-55.136,Bent,
18.14,-40.946,Bent,
18.204,-55.064,FR I,
18.208,-40.53,FR II,
18.232,-40.526,FR I,
18.236,-54.273,FR II,
18.286,-54.92,FR II,
18.29,-40.175,Bent,
18.345,-27.313,Bent,
18.346,-40.301,Point Source,
18.425,-54.644,Bent,
18.429,-54.367,FR II,
18.433,-55.807,FR II,
18.437,-54.695,FR II,
18.445,-55.688,Bent,
18.473,-55.127,Bent,
18.491,-55.231,FR II,
18.497,-54.101,FR I,
18.51,-54.969,FR II,
18.572,-54.686,FR II,
18.586,-26.948,Bent,
18.588,-54.943,FR II,
18.591,-26.66,Unknown,
18.596,-55.021,Bent,
18.602,-54.951,Unknown,
18.602,-55.1,Bent,
18.607,-54.805,Exotic,
18.72,-26.577,Point Source,
18.727,-55.396,Unknown,
18.8,-54.753,Bent,
18.8,-55.249,FR II,
18.829,-55.214,FR I,
18.837,-54.155,Unknown,
18.854,-54.724,Bent,
18.857,-55.1,FR II,
18.875,-27.146,Bent,
18.891,-27.622,Unknown,
18.893,-54.153,Exotic,
18.901,-55.279,Point Source,
18.903,-26.605,Unknown,
18.916,-55.085,Bent,
18.924,-55.162,Bent,
18.924,-55.243,Point Source,
18.929,-54.34,Point Source,
18.93,-27.219,FR I,
18.935,-26.574,Bent,
18.935,-26.965,FR II,
18.941,-54.256,FR I,
18.957,-54.725,Point Source,
18.973,-54.808,Bent,
18.976,-54.733,Bent,
18.988,-54.941,FR II,
18.99,-55.275,FR I,
18.997,-55.823,Bent,
18.999,-26.261,Point Source,
180.014,-46.756,Bent,
180.022,-46.148,FR II,
180.028,-45.688,Unknown,
180.036,-46.364,Bent,
180.047,-46.946,Bent,
180.085,-45.712,FR I,
180.091,-46.059,Bent,
180.097,-46.497,Bent,
180.104,-45.536,FR II,
180.105,-45.66,Point Source,
180.112,-46.658,Bent,
180.161,-46.057,Bent,
180.185,-46.313,Bent,
180.185,-46.38,FR II,
180.186,-46.291,Bent,
180.189,-45.903,Bent,
180.196,-46.121,FR II,
180.204,-46.596,Point Source,
180.206,-46.536,Unknown,
180.223,-46.516,FR I,
180.237,-45.793,Unknown,
180.24,-46.876,FR II,
180.242,-45.922,Bent,
180.242,-46.387,Point Source,
180.248,-46.234,FR I,
180.251,-46.215,FR II,
180.257,-46.635,Bent,
180.26,-46.545,Bent,
180.293,-45.89,Point Source,
180.295,-46.771,Bent,
180.3,-46.187,Bent,
180.301,-46.035,FR I,
180.309,-45.878,Unknown,
180.324,-46.168,Bent,
180.336,-47.037,Unknown,
180.343,-46.336,FR II,
180.345,-46.293,Bent,
180.35,-46.219,Bent,
180.355,-47.191,Bent,
180.373,-46.512,Bent,
180.375,-46.259,FR II,
180.384,-46.168,Point Source,
180.395,-46.427,FR II,
180.406,-46.498,FR II,
180.415,-46.564,Bent,
180.422,-46.665,FR II,Bent
180.434,-47.181,Bent,
180.464,-46.447,FR II,
180.475,-46.534,Bent,
180.481,-45.594,Bent,
180.481,-45.651,FR II,
180.489,-46.186,Point Source,
180.499,-45.91,FR I,
180.511,-46.495,FR II,
180.512,-46.373,Bent,
180.519,-46.447,Point Source,
180.54,-45.988,Bent,
180.547,-45.866,Point Source,
180.548,-46.612,Bent,
180.552,-46.392,Bent,
180.554,-46.349,FR I,
180.557,-46.564,Unknown,
180.564,-47.169,Unknown,
180.567,-46.559,Point Source,
180.577,-46.769,Bent,
180.578,-46.389,FR II,
180.581,-46.421,Bent,
180.587,-46.272,Bent,
180.593,-46.378,FR II,
180.624,-46.574,Bent,
180.633,-46.194,FR II,
180.633,-46.692,FR II,Bent
180.651,-45.692,FR II,
180.657,-45.897,FR II,
180.668,-46.24,FR II,
180.677,-46.321,Bent,
180.681,-46.549,FR I,
180.692,-46.226,Bent,
180.695,-45.986,Exotic,
180.698,-46.637,FR II,
180.708,-46.447,FR II,
180.708,-46.639,Unknown,
180.721,-45.583,Unknown,
180.728,-46.35,Unknown,
180.787,-45.909,FR II,
180.805,-46.706,FR II,
180.812,-46.887,FR II,
180.818,-46.155,FR II,
180.823,-46.102,FR I,
180.831,-46.933,Bent,
180.837,-46.748,Unknown,
180.846,-46.759,Bent,
180.858,-46.483,Bent,
180.862,-46.566,Bent,
180.879,-46.139,FR II,
180.888,-46.694,FR II,
180.899,-46.429,Bent,
180.909,-46.72,FR I,
180.946,-46.284,Unknown,
180.949,-47.194,Bent,
180.967,-46.125,Bent,
180.979,-46.726,Bent,
181.015,-46.2,Bent,
181.04,-47.072,FR II,
181.07,-46.466,Exotic,
181.096,-45.644,FR I,
181.1,-46.5,Exotic,
181.103,-46.104,Bent,
181.117,-46.056,Unknown,
181.124,-45.496,Point Source,
181.151,-46.228,Bent,
181.187,-45.878,Bent,
181.222,-46.218,Bent,
181.24,-45.426,FR I,
181.258,-45.716,Unknown,
181.258,-46.735,Exotic,
181.264,-45.9,Bent,
181.293,-46.378,FR II,
181.359,-46.023,Bent,
181.411,-46.195,FR I,
181.412,-46.415,Bent,
181.416,-46.75,Unknown,
181.465,-46.442,FR II,
181.472,-46.761,Bent,
181.492,-46.579,FR II,
181.547,-46.505,FR I,
181.576,-46.868,FR II,
181.698,-46.874,Bent,
188.674,-48.071,Bent,
188.678,-49.085,Bent,
188.764,-48.962,Bent,
188.919,-47.814,FR I,
188.977,-48.85,FR II,
189.006,-48.924,FR I,
189.015,-48.791,Bent,
189.026,-48.592,Unknown,
189.034,-48.038,FR I,
189.07,-48.065,Point Source,
189.082,-49.126,Point Source,
189.113,-48.368,FR II,
189.133,-49.229,Exotic,
189.152,-48.373,Bent,
189.158,-48.839,Bent,
189.164,-48.71,Point Source,
189.164,-48.992,FR II,
189.169,-49.194,Bent,
189.205,-47.855,Unknown,
189.211,-48.867,Point Source,
189.226,-47.846,Point Source,
189.232,-47.772,FR I,
189.238,-48.019,FR I,
189.249,-47.925,FR II,
189.255,-48.46,FR II,
189.256,-48.698,FR I,
189.265,-48.175,Unknown,
189.267,-48.718,FR II,
189.33,-47.824,FR II,
189.335,-48.123,Bent,
189.337,-47.926,FR II,
189.351,-48.64,FR II,
189.357,-49.346,FR II,
189.367,-47.865,FR II,
189.38,-48.835,FR II,
189.388,-47.593,FR II,
189.391,-47.844,Unknown,
189.408,-49.238,FR I,
189.409,-47.768,Bent,
189.409,-48.258,FR I,
189.409,-49.313,FR II,
189.413,-48.744,Bent,
189.484,-49.001,Bent,
189.539,-47.565,FR II,
189.539,-47.587,FR II,
189.564,-48.272,Unknown,
189.571,-48.246,FR II,
189.624,-48.462,FR II,
189.628,-48.267,Bent,
189.644,-48.493,Bent,
189.66,-48.646,Bent,
189.662,-48.924,FR I,
189.682,-49.346,Bent,
189.696,-48.39,Bent,
189.705,-47.813,FR II,
189.709,-49.056,FR II,
189.71,-49.037,Point Source,
189.726,-48.618,Bent,
189.728,-48.164,FR II,
189.731,-48.444,Bent,
189.734,-49.263,Bent,
189.77,-48.796,FR II,
189.779,-48.404,Unknown,
189.786,-48.269,FR II,
189.786,-48.471,FR II,
189.82,-48.435,FR II,
189.822,-47.932,Bent,
189.844,-48.44,Unknown,
189.852,-48.511,FR II,
189.854,-47.539,Bent,
189.86,-49.352,Bent,
189.868,-47.505,Unknown,
189.869,-48.648,Unknown,
189.877,-48.514,Unknown,
189.881,-48.384,Bent,
189.911,-48.548,FR II,
189.923,-47.65,Bent,
189.925,-47.861,Unknown,
189.954,-48.293,Bent,
189.97,-48.505,Bent,
189.986,-48.937,Point Source,
189.987,-48.278,Bent,
19.0,-55.002,Bent,
19.008,-54.91,FR II,
19.016,-54.583,Unknown,
19.016,-55.509,FR II,
19.018,-54.514,Bent,
19.019,-26.537,FR II,Bent
19.029,-55.428,Bent,
19.043,-55.897,Unknown,
19.048,-54.99,FR II,
19.06,-55.134,Bent,
19.065,-27.769,FR II,
19.069,-55.045,FR II,
19.078,-55.417,FR II,
19.122,-25.936,Bent,
19.124,-55.044,Bent,
19.144,-27.091,Bent,
19.156,-27.719,FR II,
19.182,-55.51,FR I,
19.201,-27.287,FR II,
19.207,-54.793,Bent,
19.215,-54.779,Bent,
19.216,-55.225,FR I,
19.218,-27.018,FR II,
19.224,-54.756,FR II,
19.23,-55.425,Unknown,
19.235,-26.426,Bent,
19.247,-27.001,Bent,
19.253,-55.135,Unknown,
19.262,-27.282,Bent,
19.278,-26.845,FR II,
19.278,-55.594,Bent,
19.279,-27.125,Bent,
19.295,-54.194,FR II,
19.302,-27.771,Bent,
19.314,-27.77,FR II,
19.318,-26.941,FR II,
19.318,-54.53,FR I,
19.321,-54.358,FR I,
19.325,-27.405,FR II,
19.341,-26.471,Unknown,
19.344,-26.786,FR II,Bent
19.346,-27.159,FR I,
19.347,-27.736,Point Source,
19.352,-54.955,FR II,
19.378,-55.582,FR II,
19.384,-55.116,Bent,
19.392,-55.036,Bent,
19.393,-26.516,Unknown,
19.395,-54.439,FR II,
19.397,-55.188,FR I,
19.408,-54.852,FR II,
19.409,-54.64,FR II,
19.412,-27.19,FR II,
19.413,-54.177,Bent,
19.417,-54.817,Unknown,
19.423,-27.451,FR II,
19.426,-26.84,Unknown,
19.445,-26.745,Bent,
19.453,-54.927,Unknown,
19.456,-27.154,FR II,
19.46,-54.473,Unknown,
19.463,-26.981,FR I,
19.472,-26.96,Bent,
19.477,-27.383,FR II,
19.481,-26.456,Point Source,
19.485,-55.038,Point Source,
19.498,-55.301,FR II,
19.502,-54.711,Bent,
19.507,-26.836,FR II,
19.508,-55.074,Point Source,
19.509,-55.183,Bent,
19.51,-27.064,Bent,
19.524,-26.745,FR II,
19.529,-27.351,FR II,
19.533,-54.868,Bent,
19.534,-55.022,Unknown,
19.538,-55.054,Bent,
19.556,-26.986,Bent,
19.56,-27.164,FR II,
19.564,-54.426,Unknown,
19.567,-25.869,Unknown,
19.575,-26.972,Bent,
19.576,-55.294,FR I,
19.58,-55.266,FR II,
19.585,-54.455,Unknown,
19.587,-26.311,FR II,
